disease,increase,loc,number,population,year
HEPATITIS A,2.63,MONTANA,22,844761,1993
HEPATITIS A,4.160000000000000,NEBRASKA,68,1625590,1993
HEPATITIS A,7.85,NEVADA,111,1411215,1993
HEPATITIS A,2.5,NEW HAMPSHIRE,28,1129458,1993
HEPATITIS A,1.8100000000000000,NEW JERSEY,143,7948915,1993
HEPATITIS A,13.22,NEW MEXICO,216,1636453,1993
HEPATITIS A,1.0100000000000000,NEW YORK,189,18374954,1993
HEPATITIS A,0.7600000000000000,NORTH CAROLINA,55,7042818,1993
HEPATITIS A,8.620000000000000,NORTH DAKOTA,55,641216,1993
HEPATITIS A,1.5700000000000000,OHIO,175,11101140,1993
HEPATITIS A,5.21,OKLAHOMA,169,3252285,1993
HEPATITIS A,1.7000000000000000,OREGON,51,3060367,1993
HEPATITIS A,0.5900000000000000,PENNSYLVANIA,72,12119724,1993
HEPATITIS A,3.4800000000000000,RHODE ISLAND,35,1015112,1993
HEPATITIS A,0.15,SOUTH CAROLINA,5,3663314,1993
HEPATITIS A,1.2600000000000000,SOUTH DAKOTA,9,722159,1993
HEPATITIS A,1.2400000000000000,TENNESSEE,63,5137584,1993
HEPATITIS A,7.270000000000000,TEXAS,1319,18161612,1993
HEPATITIS A,13.310000000000000,UTAH,253,1898404,1993
HEPATITIS A,0.51,VERMONT,3,577748,1993
HEPATITIS A,1.3,VIRGINIA,84,6509630,1993
HEPATITIS A,8.43,WASHINGTON,445,5278842,1993
HEPATITIS A,1.1900000000000000,WEST VIRGINIA,21,1817539,1993
HEPATITIS A,6.8200000000000000,WISCONSIN,346,5084889,1993
HEPATITIS A,2.1,WYOMING,10,473081,1993
MEASLES,0.02,ALABAMA,1,4214202,1993
MEASLES,0.06,ARIZONA,3,4065440,1993
MEASLES,0.18000000000000000,CALIFORNIA,63,31274928,1993
MEASLES,0.0,COLORADO,0,3613734,1993
MEASLES,0.18,CONNECTICUT,6,3309175,1993
MEASLES,0.28,DELAWARE,2,706378,1993
MEASLES,0.20000000000000000,FLORIDA,27,13927185,1993
MEASLES,0.01,GEORGIA,1,6978240,1993
MEASLES,1.3,HAWAII,15,1172838,1993
MEASLES,0.04,ILLINOIS,4,11809579,1993
MEASLES,0.02,INDIANA,1,5739019,1993
